series_id,Channel,Category,Customer Segment,Week,origin_week,horizon,pred,actual,abs_err,APE
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-01-20,2024-12-02,8,36.55850311948296,30.477,6.0815031194829565,0.19954402071998414
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-01-20,2024-12-02,8,95.59596600331571,101.231,5.635033996684285,0.055665102554398216
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-01-20,2024-12-02,8,96.46215496351974,72.388,24.07415496351973,0.3325710748123961
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-01-20,2024-12-02,8,24.093071627401503,0.0,24.093071627401503,24093071.627401505
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-01-20,2024-12-02,8,60.66701592833506,46.503,14.164015928335061,0.30458284257650176
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-01-20,2024-12-02,8,40.49772379827742,51.967,11.469276201722579,0.2207030654400404
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-01-20,2024-12-02,8,17.806419086837995,10.421,7.385419086837995,0.7087054108855192
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-01-20,2024-12-02,8,70.38623416173238,39.588,30.798234161732374,0.7779689340641703
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-01-20,2024-12-02,8,54.916881702191645,46.061,8.855881702191645,0.1922642083800101
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-01-20,2024-12-02,8,15.190076256120957,11.418,3.7720762561209575,0.3303622574987702
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-01-20,2024-12-02,8,26.781028773332626,23.739,3.042028773332625,0.12814477329848034
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-01-20,2024-12-02,8,486.04099474965057,510.763,24.72200525034941,0.0484021067507815
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-01-20,2024-12-02,8,29.457343423341513,24.644,4.813343423341514,0.19531502285917524
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-01-20,2024-12-02,8,583.5167590571289,420.448,163.0687590571289,0.38784524853758107
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-01-20,2024-12-02,8,35.45880346586713,19.988,15.470803465867128,0.7740045760389798
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-01-20,2024-12-02,8,545.2479386518847,521.732,23.515938651884767,0.04507283174481298
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-01-20,2024-12-02,8,21.961646846614777,17.781,4.180646846614778,0.23511876984504684
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-01-20,2024-12-02,8,330.4283090984791,424.874,94.44569090152095,0.22229105782307448
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-01-20,2024-12-02,8,18.007167623151787,14.053,3.954167623151786,0.2813753378746023
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-01-20,2024-12-02,8,247.7832037764229,285.821,38.03779622357712,0.13308258043872603
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-01-20,2024-12-02,8,56.820079720424594,50.721,6.099079720424598,0.12024762367509707
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-01-20,2024-12-02,8,45.66770684157311,0.0,45.66770684157311,45667706.84157311
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-01-20,2024-12-02,8,18.42492648047062,21.924,3.4990735195293787,0.15960014228833144
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-01-20,2024-12-02,8,47.851019824182416,0.0,47.851019824182416,47851019.82418242
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-01-20,2024-12-02,8,24.0994692946298,25.424,1.3245307053702007,0.05209765203627284
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-01-20,2024-12-02,8,24.141917642875452,14.982,9.159917642875453,0.6113948500117109
Export|CKM|Key Account,Export,CKM,Key Account,2025-01-20,2024-12-02,8,19.936710169764197,17.015,2.9217101697641965,0.17171379193442235
Export|CKM|Regular,Export,CKM,Regular,2025-01-20,2024-12-02,8,15.296425490508154,11.63,3.6664254905081535,0.3152558461313975
Export|CKM|Top Account,Export,CKM,Top Account,2025-01-20,2024-12-02,8,12.873335145163509,6.817,6.056335145163509,0.8884164801472068
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-01-20,2024-12-02,8,628.5120153937767,622.948,5.564015393776685,0.008931749349506999
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-01-20,2024-12-02,8,1949.5871790865588,2037.069,87.4818209134412,0.04294494733042484
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-01-20,2024-12-02,8,147.4301403715296,146.024,1.4061403715296024,0.00962951550107929
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-01-20,2024-12-02,8,464.1445591408788,388.478,75.6665591408788,0.19477694783457183
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-01-20,2024-12-02,8,1057.1434000872523,984.54,72.60340008725234,0.07374347419835897
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-01-20,2024-12-02,8,106.4318147877471,104.638,1.7938147877470954,0.01714305307581467
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-01-20,2024-12-02,8,232.9600749811212,224.867,8.09307498112122,0.035990496520704324
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-01-20,2024-12-02,8,484.4300631144829,421.714,62.71606311448289,0.14871705258654655
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-01-20,2024-12-02,8,50.88285041314012,36.781,14.10185041314012,0.38340040817650745
GT|CKM|Key Account,GT,CKM,Key Account,2025-01-20,2024-12-02,8,382.7097226773551,307.16,75.54972267735508,0.24596211315716587
GT|CKM|Regular,GT,CKM,Regular,2025-01-20,2024-12-02,8,455.4004796953503,0.0,455.4004796953503,455400479.69535035
GT|CKM|Top Account,GT,CKM,Top Account,2025-01-20,2024-12-02,8,68.50308724753161,54.025,14.478087247531612,0.2679886579830007
GT|FP|Key Account,GT,FP,Key Account,2025-01-20,2024-12-02,8,141.26314514486157,93.338,47.925145144861574,0.5134580250794057
GT|FP|Regular,GT,FP,Regular,2025-01-20,2024-12-02,8,266.2997468160128,260.267,6.032746816012832,0.02317906924816758
GT|FP|Top Account,GT,FP,Top Account,2025-01-20,2024-12-02,8,24.15781938628893,20.954,3.203819386288931,0.15289774679244683
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-01-20,2024-12-02,8,414.7119813331035,411.689,3.0229813331034734,0.007342876134906381
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-01-20,2024-12-02,8,536.5645911768495,594.776,58.211408823150464,0.09787114615107279
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-01-20,2024-12-02,8,106.68187058278527,82.338,24.34387058278527,0.2956577835602671
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-01-20,2024-12-02,8,670.1809064522673,450.403,219.7779064522673,0.4879583538570287
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-01-20,2024-12-02,8,773.4995872690255,800.955,27.455412730974558,0.03427834613801594
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-01-20,2024-12-02,8,0.44530982132149777,175.009,174.56369017867848,0.9974555033094212
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-01-20,2024-12-02,8,254.14647315043706,214.109,40.03747315043705,0.18699575053097744
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-01-20,2024-12-02,8,261.693557455646,337.919,76.225442544354,0.22557311824536058
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-01-20,2024-12-02,8,58.749673760196096,55.616,3.1336737601960962,0.056344824514458
MT|CKM|Key Account,MT,CKM,Key Account,2025-01-20,2024-12-02,8,458.88997810741523,478.645,19.75502189258475,0.04127280529951165
MT|CKM|Regular,MT,CKM,Regular,2025-01-20,2024-12-02,8,601.6309424843994,492.216,109.41494248439938,0.22229050352771826
MT|CKM|Top Account,MT,CKM,Top Account,2025-01-20,2024-12-02,8,130.56848019228528,128.019,2.549480192285273,0.019914857890510573
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-01-20,2024-12-02,8,241.43665001253333,192.106,49.33065001253334,0.2567887000537898
MT|Thunder|Regular,MT,Thunder,Regular,2025-01-20,2024-12-02,8,335.00666550794887,266.186,68.82066550794889,0.25854352035023964
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-01-20,2024-12-02,8,66.98335081665175,41.59,25.393350816651747,0.6105638570966998
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-01-20,2024-12-02,8,22.357458839210963,13.743,8.614458839210963,0.6268252084123527
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-01-20,2024-12-02,8,103.17477907870347,83.927,19.24777907870346,0.22933953410348823
Others|1 Jar|Top Account,Others,1 Jar,Top Account,2025-01-20,2024-12-02,8,5.811704174012639,3.955,1.8567041740126387,0.4694574396997822
Others|2 Jars|Key Account,Others,2 Jars,Key Account,2025-01-20,2024-12-02,8,13.570329418418385,9.795,3.7753294184183854,0.38543434593347475
Others|2 Jars|Regular,Others,2 Jars,Regular,2025-01-20,2024-12-02,8,78.41214110783385,65.651,12.76114110783385,0.19437847264830468
Others|2 Jars|Top Account,Others,2 Jars,Top Account,2025-01-20,2024-12-02,8,6.537512925219353,2.636,3.901512925219353,1.4800883631332902
Others|CKM|Key Account,Others,CKM,Key Account,2025-01-20,2024-12-02,8,18.112664424180213,5.126,12.986664424180212,2.533488962969218
Others|CKM|Regular,Others,CKM,Regular,2025-01-20,2024-12-02,8,47.28378892904733,44.55,2.7337889290473356,0.06136451019185939
Others|CKM|Top Account,Others,CKM,Top Account,2025-01-20,2024-12-02,8,5.444954156343706,1.601,3.843954156343706,2.4009707410016903
Website|1 Jar|Key Account,Website,1 Jar,Key Account,2025-01-20,2024-12-02,8,10.835441225566798,8.775,2.060441225566798,0.23480811687370917
Website|1 Jar|Regular,Website,1 Jar,Regular,2025-01-20,2024-12-02,8,185.24250978685458,137.054,48.18850978685458,0.3516023595579449
Website|2 Jars|Key Account,Website,2 Jars,Key Account,2025-01-20,2024-12-02,8,11.383831850722627,5.196,6.1878318507226275,1.1908837280066644
Website|2 Jars|Regular,Website,2 Jars,Regular,2025-01-20,2024-12-02,8,108.6605945239301,102.722,5.938594523930107,0.057812294580811385
Website|Gift Combos|Key Account,Website,Gift Combos,Key Account,2025-01-20,2024-12-02,8,7.2065200702021155,5.61,1.5965200702021152,0.28458468274547505
Website|Gift Combos|Regular,Website,Gift Combos,Regular,2025-01-20,2024-12-02,8,104.12625113852127,90.113,14.01325113852127,0.1555075420696378
Website|NB Smart 2 Jar|Key Account,Website,NB Smart 2 Jar,Key Account,2025-01-20,2024-12-02,8,6.555686229575807,3.126,3.429686229575807,1.0971485059423567
Website|NB Smart 2 Jar|Regular,Website,NB Smart 2 Jar,Regular,2025-01-20,2024-12-02,8,74.4529184835424,72.095,2.357918483542406,0.032705714453740285
CG|1 Jar|Key Account,CG,1 Jar,Key Account,2025-01-27,2024-12-02,9,244.98711933695847,221.153,23.83411933695848,0.10777208239073618
CG|1 Jar|Regular,CG,1 Jar,Regular,2025-01-27,2024-12-02,9,0.44530982132149777,268.199,267.75369017867854,0.9983396290764639
CG|1 Jar|Top Account,CG,1 Jar,Top Account,2025-01-27,2024-12-02,9,67.18186030747636,63.078,4.103860307476353,0.06506008921456534
CG|2 Jars|Key Account,CG,2 Jars,Key Account,2025-01-27,2024-12-02,9,409.54290944893415,392.455,17.08790944893417,0.04354106699859645
CG|2 Jars|Regular,CG,2 Jars,Regular,2025-01-27,2024-12-02,9,485.0763309496148,599.768,114.6916690503852,0.19122672275010535
CG|2 Jars|Top Account,CG,2 Jars,Top Account,2025-01-27,2024-12-02,9,129.654194417243,96.557,33.09719441724299,0.34277364061894
CG|3 Jars|Key Account,CG,3 Jars,Key Account,2025-01-27,2024-12-02,9,218.13074381512212,170.78,47.350743815122115,0.2772616454802794
CG|3 Jars|Regular,CG,3 Jars,Regular,2025-01-27,2024-12-02,9,231.1202869104178,0.0,231.1202869104178,231120286.91041782
CG|3 Jars|Top Account,CG,3 Jars,Top Account,2025-01-27,2024-12-02,9,45.27472878254319,46.353,1.078271217456809,0.023262166795176342
CG|CKM|Key Account,CG,CKM,Key Account,2025-01-27,2024-12-02,9,424.4442161070244,279.398,145.04621610702435,0.5191383478300644
CG|CKM|Regular,CG,CKM,Regular,2025-01-27,2024-12-02,9,417.23602915016176,414.106,3.1300291501617608,0.007558521610799555
CG|CKM|Top Account,CG,CKM,Top Account,2025-01-27,2024-12-02,9,103.5451929923152,76.749,26.7961929923152,0.34914061410982816
CG|NB Smart 2 Jar|Key Account,CG,NB Smart 2 Jar,Key Account,2025-01-27,2024-12-02,9,249.24021291786235,189.117,60.12321291786236,0.3179154328688715
CG|NB Smart 2 Jar|Regular,CG,NB Smart 2 Jar,Regular,2025-01-27,2024-12-02,9,310.7354974145202,239.534,71.20149741452019,0.2972500664395042
CG|NB Smart 2 Jar|Top Account,CG,NB Smart 2 Jar,Top Account,2025-01-27,2024-12-02,9,58.99024635167682,0.0,58.99024635167682,58990246.35167682
Canteen|2 Jars|Key Account,Canteen,2 Jars,Key Account,2025-01-27,2024-12-02,9,85.75909028560267,70.286,15.473090285602666,0.2201446985971981
Canteen|2 Jars|Regular,Canteen,2 Jars,Regular,2025-01-27,2024-12-02,9,0.44530982132149777,924.129,923.6836901786785,0.999518130237963
Canteen|2 Jars|Top Account,Canteen,2 Jars,Top Account,2025-01-27,2024-12-02,9,24.24906957593971,17.66,6.58906957593971,0.37310699750507986
Canteen|3 Jars|Key Account,Canteen,3 Jars,Key Account,2025-01-27,2024-12-02,9,38.456685790536156,47.518,9.061314209463845,0.19069224734761236
Canteen|3 Jars|Regular,Canteen,3 Jars,Regular,2025-01-27,2024-12-02,9,394.22988050286096,465.543,71.31311949713904,0.15318266947873568
Canteen|3 Jars|Top Account,Canteen,3 Jars,Top Account,2025-01-27,2024-12-02,9,17.49467677524587,9.574,7.920676775245871,0.8273111317365648
Canteen|CKM|Key Account,Canteen,CKM,Key Account,2025-01-27,2024-12-02,9,38.774529504426646,28.302,10.472529504426646,0.37002789571149197
Canteen|CKM|Regular,Canteen,CKM,Regular,2025-01-27,2024-12-02,9,268.2651242124428,265.374,2.891124212442776,0.010894527016372273
Canteen|CKM|Top Account,Canteen,CKM,Top Account,2025-01-27,2024-12-02,9,9.514691753660117,5.445,4.069691753660116,0.7474181365766972
Canteen|NB Smart 2 Jar|Key Account,Canteen,NB Smart 2 Jar,Key Account,2025-01-27,2024-12-02,9,22.725577168348675,16.022,6.7035771683486765,0.4183982753931268
Canteen|NB Smart 2 Jar|Regular,Canteen,NB Smart 2 Jar,Regular,2025-01-27,2024-12-02,9,213.5535118500009,185.282,28.271511850000877,0.15258639182435896
Canteen|NB Smart 2 Jar|Top Account,Canteen,NB Smart 2 Jar,Top Account,2025-01-27,2024-12-02,9,8.447289790138148,4.88,3.5672897901381484,0.7310020061758501
DTH|1 Jar|Key Account,DTH,1 Jar,Key Account,2025-01-27,2024-12-02,9,109.3594388559468,94.621,14.73843885594681,0.15576287352645618
DTH|1 Jar|Regular,DTH,1 Jar,Regular,2025-01-27,2024-12-02,9,429.7931057738086,319.691,110.1021057738086,0.34440164338004076
DTH|1 Jar|Top Account,DTH,1 Jar,Top Account,2025-01-27,2024-12-02,9,40.60954833868468,25.111,15.498548338684682,0.617201558627083
DTH|2 Jars|Key Account,DTH,2 Jars,Key Account,2025-01-27,2024-12-02,9,50.005060551452075,42.361,7.644060551452078,0.18045042731408792
DTH|2 Jars|Regular,DTH,2 Jars,Regular,2025-01-27,2024-12-02,9,240.4198408307965,173.12,67.29984083079648,0.38874677004850094
DTH|2 Jars|Top Account,DTH,2 Jars,Top Account,2025-01-27,2024-12-02,9,17.76017970354904,13.387,4.373179703549038,0.32667361645992665
DTH|CKM|Key Account,DTH,CKM,Key Account,2025-01-27,2024-12-02,9,34.588048851885766,20.181,14.407048851885765,0.7138917225056124
DTH|CKM|Regular,DTH,CKM,Regular,2025-01-27,2024-12-02,9,142.22283801533433,143.006,0.7831619846656679,0.0054764274552513035
DTH|CKM|Top Account,DTH,CKM,Top Account,2025-01-27,2024-12-02,9,13.847020705765088,7.966,5.881020705765088,0.7382652153860265
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-01-27,2024-12-02,9,167.9759519701077,119.985,47.9909519701077,0.39997459657546947
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-01-27,2024-12-02,9,385.0613463394905,0.0,385.0613463394905,385061346.33949053
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-01-27,2024-12-02,9,29.47676044659679,21.937,7.539760446596787,0.34370061752276004
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-01-27,2024-12-02,9,103.2717469537622,84.62,18.6517469537622,0.2204177139418837
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-01-27,2024-12-02,9,0.44530982132149777,237.776,237.3306901786785,0.998127187683696
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-01-27,2024-12-02,9,23.680130658266002,17.772,5.908130658266003,0.33244039265507563
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-01-27,2024-12-02,9,85.72944277888203,79.262,6.467442778882031,0.08159575558126253
EBO|Blender|Regular,EBO,Blender,Regular,2025-01-27,2024-12-02,9,249.63459886996856,205.65,43.98459886996855,0.213880860053336
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-01-27,2024-12-02,9,18.68642656768108,15.454,3.232426567681081,0.20916439547567497
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-01-27,2024-12-02,9,58.784259795738286,46.672,12.11225979573829,0.259518764906974
EBO|CKM|Regular,EBO,CKM,Regular,2025-01-27,2024-12-02,9,233.67594854551407,160.434,73.24194854551408,0.4565238574461403
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-01-27,2024-12-02,9,12.437934821975844,11.051,1.386934821975844,0.12550310578009627
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-01-27,2024-12-02,9,204.71265736813245,175.318,29.394657368132442,0.16766479978172485
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-01-27,2024-12-02,9,174.50373268893892,131.814,42.68973268893893,0.3238634188245477
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-01-27,2024-12-02,9,35.97128549054032,34.008,1.963285490540315,0.057730107343575476
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-01-27,2024-12-02,9,93.36758332210225,134.753,41.38541667789774,0.307120558932994
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-01-27,2024-12-02,9,95.73267767183016,90.834,4.898677671830157,0.05393000057060304
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-01-27,2024-12-02,9,24.36726391926121,17.736,6.631263919261208,0.37388723045000044
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-01-27,2024-12-02,9,61.21953954435171,0.0,61.21953954435171,61219539.54435171
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-01-27,2024-12-02,9,39.57837790386328,45.725,6.146622096136724,0.13442585229385948
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-01-27,2024-12-02,9,18.03777156680726,12.51,5.5277715668072585,0.4418682307599727
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-01-27,2024-12-02,9,69.85521401650404,59.152,10.703214016504035,0.18094424561306524
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-01-27,2024-12-02,9,58.417783543305525,0.0,58.417783543305525,58417783.54330553
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-01-27,2024-12-02,9,15.360274986677393,10.972,4.388274986677393,0.3999521497154022
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-01-27,2024-12-02,9,26.32733655707933,31.075,4.747663442920668,0.15278080266840446
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-01-27,2024-12-02,9,492.48664725338733,416.107,76.3796472533873,0.18355770812167857
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-01-27,2024-12-02,9,29.49108748819778,21.56,7.931087488197782,0.36786120075128864
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-01-27,2024-12-02,9,586.9954947089459,445.922,141.07349470894587,0.3163636122661494
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-01-27,2024-12-02,9,35.748119914199705,27.331,8.417119914199706,0.30796970159158854
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-01-27,2024-12-02,9,538.7976054381357,484.125,54.67260543813575,0.11293076258845494
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-01-27,2024-12-02,9,22.24526913016921,16.012,6.233269130169209,0.3892873551192361
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-01-27,2024-12-02,9,317.58107840855826,333.9,16.318921591441722,0.04887367951914263
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-01-27,2024-12-02,9,18.2077919322643,13.12,5.087791932264301,0.38778901922746195
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-01-27,2024-12-02,9,251.1322252756177,234.279,16.853225275617717,0.07193655972416528
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-01-27,2024-12-02,9,56.53953768373274,35.672,20.867537683732742,0.5849836758166838
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-01-27,2024-12-02,9,45.87109238983678,29.93,15.941092389836783,0.5326125088485394
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-01-27,2024-12-02,9,18.142081502066173,20.68,2.537918497933827,0.12272333162155837
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-01-27,2024-12-02,9,47.18796078076768,40.082,7.105960780767681,0.17728558407184475
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-01-27,2024-12-02,9,24.391570577880117,22.354,2.0375705778801176,0.09115015558200401
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-01-27,2024-12-02,9,24.31789130191673,15.793,8.524891301916732,0.5397892295267988
Export|CKM|Key Account,Export,CKM,Key Account,2025-01-27,2024-12-02,9,20.215175728483352,20.19,0.025175728483350923,0.0012469404895171334
Export|CKM|Regular,Export,CKM,Regular,2025-01-27,2024-12-02,9,15.554002708206838,11.685,3.8690027082068372,0.3311084902188136
Export|CKM|Top Account,Export,CKM,Top Account,2025-01-27,2024-12-02,9,13.033676789333576,0.0,13.033676789333576,13033676.789333576
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-01-27,2024-12-02,9,592.7666832678956,0.0,592.7666832678956,592766683.2678956
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-01-27,2024-12-02,9,1949.5871790865588,2070.753,121.1658209134414,0.05851292786413512
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-01-27,2024-12-02,9,148.28159442292792,119.625,28.656594422927924,0.2395535583943818
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-01-27,2024-12-02,9,459.04845882470414,401.285,57.76345882470412,0.14394621983055464
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-01-27,2024-12-02,9,1063.701327988706,1027.368,36.33332798870606,0.035365446450255474
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-01-27,2024-12-02,9,104.01932590171221,73.091,30.928325901712213,0.42314821115749157
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-01-27,2024-12-02,9,236.60892838998603,128.649,107.95992838998603,0.8391820254334355
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-01-27,2024-12-02,9,476.82303604420406,398.088,78.73503604420404,0.19778299281617137
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-01-27,2024-12-02,9,51.48703363452232,34.981,16.506033634522318,0.47185711199000363
GT|CKM|Key Account,GT,CKM,Key Account,2025-01-27,2024-12-02,9,392.30518380316676,314.994,77.31118380316673,0.24543700452442496
GT|CKM|Regular,GT,CKM,Regular,2025-01-27,2024-12-02,9,476.0299469762878,852.019,375.9890530237122,0.4412918644111366
GT|CKM|Top Account,GT,CKM,Top Account,2025-01-27,2024-12-02,9,67.54670606445623,54.23,13.316706064456234,0.2455597651568548
GT|FP|Key Account,GT,FP,Key Account,2025-01-27,2024-12-02,9,141.91519934658567,105.607,36.30819934658567,0.3438048552329454
GT|FP|Regular,GT,FP,Regular,2025-01-27,2024-12-02,9,265.80261553536826,245.781,20.021615535368255,0.08146120137589258
GT|FP|Top Account,GT,FP,Top Account,2025-01-27,2024-12-02,9,24.33390895525978,18.317,6.01690895525978,0.328487686589495
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-01-27,2024-12-02,9,421.7982053391136,519.835,98.03679466088641,0.18859213916124618
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-01-27,2024-12-02,9,506.31529583038525,632.859,126.54370416961478,0.19995560491296605
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-01-27,2024-12-02,9,104.27911069812698,94.106,10.17311069812699,0.10810267887410994
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-01-27,2024-12-02,9,657.0006926726069,616.369,40.631692672606846,0.06592105163077125
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-01-27,2024-12-02,9,751.6355290203256,0.0,751.6355290203256,751635529.0203257
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-01-27,2024-12-02,9,0.44530982132149777,159.091,158.6456901786785,0.9972009112940298
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-01-27,2024-12-02,9,260.79906733088,258.611,2.188067330880017,0.008460844012358396
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-01-27,2024-12-02,9,268.3177141825115,241.96,26.3577141825115,0.1089341799574785
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-01-27,2024-12-02,9,58.820252376011396,47.059,11.761252376011399,0.2499256757689581
MT|CKM|Key Account,MT,CKM,Key Account,2025-01-27,2024-12-02,9,439.22202177858395,546.126,106.90397822141603,0.19574965890914556
MT|CKM|Regular,MT,CKM,Regular,2025-01-27,2024-12-02,9,610.1019644180243,518.733,91.36896441802435,0.17613871571314021
MT|CKM|Top Account,MT,CKM,Top Account,2025-01-27,2024-12-02,9,128.2127950419354,106.263,21.949795041935403,0.206561032927128
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-01-27,2024-12-02,9,238.24126538906094,231.078,7.163265389060939,0.03099933956958663
MT|Thunder|Regular,MT,Thunder,Regular,2025-01-27,2024-12-02,9,339.16877947930004,0.0,339.16877947930004,339168779.4793001
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-01-27,2024-12-02,9,66.79944129158564,63.14,3.6594412915856367,0.057957575096383225
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-01-27,2024-12-02,9,22.669736151475018,17.459,5.210736151475018,0.29845559032447555
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-01-27,2024-12-02,9,104.5109584479904,84.413,20.097958447990408,0.2380907970098256
