series_id,Channel,Category,Customer Segment,Forecast Month,Forecast
DTH|Gift Combos|Top Account,DTH,Gift Combos,Top Account,2025-04,0.00796286407269899
DTH|NB Smart 2 Jar|Top Account,DTH,NB Smart 2 Jar,Top Account,2025-04,0.0057338042294659336
DTH|NB Smart 3 Jar|Top Account,DTH,NB Smart 3 Jar,Top Account,2025-04,0.007381778049315938
DTH|NB Smart CKM|Top Account,DTH,NB Smart CKM,Top Account,2025-04,0.006803880834794082
DTH|Personal Blender|Top Account,DTH,Personal Blender,Top Account,2025-04,0.00796286407269899
DTH|Sipper Jar|Top Account,DTH,Sipper Jar,Top Account,2025-04,0.00944858011542261
DTH|Storm|Top Account,DTH,Storm,Top Account,2025-04,0.00796286407269899
DTH|Thunder|Top Account,DTH,Thunder,Top Account,2025-04,0.00796286407269899
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-04,0.012908202860569064
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-04,0.018960256158949546
EBO|3 Jars|Key Account,EBO,3 Jars,Key Account,2025-04,0.013275022957034383
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-04,0.019039518786111636
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-04,0.013065241627411312
EBO|Combos|Key Account,EBO,Combos,Key Account,2025-04,0.014084942079538058
EBO|FP|Key Account,EBO,FP,Key Account,2025-04,0.011531929238977941
EBO|Gift Combos|Key Account,EBO,Gift Combos,Key Account,2025-04,0.014084942079538058
EBO|NB Smart 2 Jar|Key Account,EBO,NB Smart 2 Jar,Key Account,2025-04,0.010325173075752378
EBO|NB Smart 3 Jar|Key Account,EBO,NB Smart 3 Jar,Key Account,2025-04,0.012969875883773265
EBO|NB Smart CKM|Key Account,EBO,NB Smart CKM,Key Account,2025-04,0.009884592393977959
EBO|Personal Blender|Key Account,EBO,Personal Blender,Key Account,2025-04,0.014084942079538058
EBO|Sipper Jar|Key Account,EBO,Sipper Jar,Key Account,2025-04,0.01690974899676658
EBO|Storm|Key Account,EBO,Storm,Key Account,2025-04,0.014084942079538058
EBO|Thunder|Key Account,EBO,Thunder,Key Account,2025-04,0.014084942079538058
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-04,49.32135767993728
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-04,202.05600462193377
EBO|3 Jars|Regular,EBO,3 Jars,Regular,2025-04,39.75547823287106
EBO|Blender|Regular,EBO,Blender,Regular,2025-04,0.01775433134470334
EBO|CKM|Regular,EBO,CKM,Regular,2025-04,46.733055401465776
EBO|Combos|Regular,EBO,Combos,Regular,2025-04,0.017482666449579194
EBO|FP|Regular,EBO,FP,Regular,2025-04,11.514173792410732
EBO|Gift Combos|Regular,EBO,Gift Combos,Regular,2025-04,0.017482666449579194
EBO|NB Smart 2 Jar|Regular,EBO,NB Smart 2 Jar,Regular,2025-04,11.42553737651305
EBO|NB Smart 3 Jar|Regular,EBO,NB Smart 3 Jar,Regular,2025-04,14.183909191284641
EBO|NB Smart CKM|Regular,EBO,NB Smart CKM,Regular,2025-04,14.836384932297028
EBO|Personal Blender|Regular,EBO,Personal Blender,Regular,2025-04,0.017482666449579194
EBO|Sipper Jar|Regular,EBO,Sipper Jar,Regular,2025-04,0.02098890430554549
EBO|Storm|Regular,EBO,Storm,Regular,2025-04,28.997851769388685
EBO|Thunder|Regular,EBO,Thunder,Regular,2025-04,9.248165079224238
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-04,0.008895003390970914
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-04,0.011443958329981895
EBO|3 Jars|Top Account,EBO,3 Jars,Top Account,2025-04,0.008706584545710012
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-04,0.012829489272145675
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-04,0.008369010033395154
EBO|Combos|Top Account,EBO,Combos,Top Account,2025-04,0.008878791030599709
EBO|FP|Top Account,EBO,FP,Top Account,2025-04,0.007572426497097277
EBO|Gift Combos|Top Account,EBO,Gift Combos,Top Account,2025-04,0.008878791030599709
EBO|NB Smart 2 Jar|Top Account,EBO,NB Smart 2 Jar,Top Account,2025-04,0.006508727801412925
EBO|NB Smart 3 Jar|Top Account,EBO,NB Smart 3 Jar,Top Account,2025-04,0.008175881520459487
EBO|NB Smart CKM|Top Account,EBO,NB Smart CKM,Top Account,2025-04,0.006219124160101606
EBO|Personal Blender|Top Account,EBO,Personal Blender,Top Account,2025-04,0.008878791030599709
EBO|Sipper Jar|Top Account,EBO,Sipper Jar,Top Account,2025-04,0.010535401284613697
EBO|Storm|Top Account,EBO,Storm,Top Account,2025-04,0.008878791030599709
EBO|Thunder|Top Account,EBO,Thunder,Top Account,2025-04,0.008878791030599709
ECOM B2B|1 Jar|Key Account,ECOM B2B,1 Jar,Key Account,2025-04,2251.181828778994
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-04,2048.581080266503
ECOM B2B|3 Jars|Key Account,ECOM B2B,3 Jars,Key Account,2025-04,333.25938452226006
ECOM B2B|Blender|Key Account,ECOM B2B,Blender,Key Account,2025-04,0.022534836628765976
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-04,340.5939545250037
ECOM B2B|Combos|Key Account,ECOM B2B,Combos,Key Account,2025-04,0.016474538936649217
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-04,26.64168921196769
ECOM B2B|Gift Combos|Key Account,ECOM B2B,Gift Combos,Key Account,2025-04,0.016474538936649217
ECOM B2B|NB Smart 2 Jar|Key Account,ECOM B2B,NB Smart 2 Jar,Key Account,2025-04,0.011643487985322143
ECOM B2B|NB Smart 3 Jar|Key Account,ECOM B2B,NB Smart 3 Jar,Key Account,2025-04,0.015182295800136693
ECOM B2B|NB Smart CKM|Key Account,ECOM B2B,NB Smart CKM,Key Account,2025-04,0.011783305007016192
ECOM B2B|Personal Blender|Key Account,ECOM B2B,Personal Blender,Key Account,2025-04,0.016474538936649217
ECOM B2B|Sipper Jar|Key Account,ECOM B2B,Sipper Jar,Key Account,2025-04,0.019778591682027804
ECOM B2B|Storm|Key Account,ECOM B2B,Storm,Key Account,2025-04,0.016474538936649217
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-04,0.01767348466555418
ECOM B2B|1 Jar|Regular,ECOM B2B,1 Jar,Regular,2025-04,1442.452826704506
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-04,666.8929170761953
ECOM B2B|3 Jars|Regular,ECOM B2B,3 Jars,Regular,2025-04,67.01903484815121
ECOM B2B|Blender|Regular,ECOM B2B,Blender,Regular,2025-04,0.021528532261349917
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-04,45.036733535319975
ECOM B2B|Combos|Regular,ECOM B2B,Combos,Regular,2025-04,0.02044870809646154
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-04,0.016964578777415987
ECOM B2B|Gift Combos|Regular,ECOM B2B,Gift Combos,Regular,2025-04,0.02044870809646154
ECOM B2B|NB Smart 2 Jar|Regular,ECOM B2B,NB Smart 2 Jar,Regular,2025-04,0.01482044194219027
ECOM B2B|NB Smart 3 Jar|Regular,ECOM B2B,NB Smart 3 Jar,Regular,2025-04,0.018916786481908393
ECOM B2B|NB Smart CKM|Regular,ECOM B2B,NB Smart CKM,Regular,2025-04,0.0135419666651342
ECOM B2B|Personal Blender|Regular,ECOM B2B,Personal Blender,Regular,2025-04,0.02044870809646154
ECOM B2B|Sipper Jar|Regular,ECOM B2B,Sipper Jar,Regular,2025-04,0.02454980072098756
ECOM B2B|Storm|Regular,ECOM B2B,Storm,Regular,2025-04,24.04397717252792
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-04,0.021272830812655207
ECOM B2B|1 Jar|Top Account,ECOM B2B,1 Jar,Top Account,2025-04,383.29431197465186
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-04,1341.7024642404408
ECOM B2B|3 Jars|Top Account,ECOM B2B,3 Jars,Top Account,2025-04,39.84618266216358
ECOM B2B|Blender|Top Account,ECOM B2B,Blender,Top Account,2025-04,0.015184755876771478
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-04,280.84469419305043
ECOM B2B|Combos|Top Account,ECOM B2B,Combos,Top Account,2025-04,0.010385132414316878
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-04,0.00885713512110051
ECOM B2B|Gift Combos|Top Account,ECOM B2B,Gift Combos,Top Account,2025-04,0.010385132414316878
ECOM B2B|NB Smart 2 Jar|Top Account,ECOM B2B,NB Smart 2 Jar,Top Account,2025-04,13.524487600304058
ECOM B2B|NB Smart 3 Jar|Top Account,ECOM B2B,NB Smart 3 Jar,Top Account,2025-04,0.009949237070027997
ECOM B2B|NB Smart CKM|Top Account,ECOM B2B,NB Smart CKM,Top Account,2025-04,0.007718620256678721
ECOM B2B|Personal Blender|Top Account,ECOM B2B,Personal Blender,Top Account,2025-04,0.010385132414316878
ECOM B2B|Sipper Jar|Top Account,ECOM B2B,Sipper Jar,Top Account,2025-04,0.012322796763839095
ECOM B2B|Storm|Top Account,ECOM B2B,Storm,Top Account,2025-04,0.010385132414316878
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-04,0.010385132414316878
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-04,0.008749930987185192
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-04,0.013111939943074335
ECOM B2C|3 Jars|Key Account,ECOM B2C,3 Jars,Key Account,2025-04,0.009251823960063346
ECOM B2C|Blender|Key Account,ECOM B2C,Blender,Key Account,2025-04,0.012886773623152206
ECOM B2C|CKM|Key Account,ECOM B2C,CKM,Key Account,2025-04,0.0088563810009497
ECOM B2C|Combos|Key Account,ECOM B2C,Combos,Key Account,2025-04,0.009547593300608037
ECOM B2C|FP|Key Account,ECOM B2C,FP,Key Account,2025-04,0.007843202788320808
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-04,0.009547593300608037
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-04,0.007062437342384188
ECOM B2C|NB Smart 3 Jar|Key Account,ECOM B2C,NB Smart 3 Jar,Key Account,2025-04,0.00905168444019727
ECOM B2C|NB Smart CKM|Key Account,ECOM B2C,NB Smart CKM,Key Account,2025-04,0.007610888526824724
ECOM B2C|Personal Blender|Key Account,ECOM B2C,Personal Blender,Key Account,2025-04,0.009547593300608037
ECOM B2C|Sipper Jar|Key Account,ECOM B2C,Sipper Jar,Key Account,2025-04,0.011462411795859261
ECOM B2C|Storm|Key Account,ECOM B2C,Storm,Key Account,2025-04,0.009547593300608037
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-04,0.009547593300608037
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-04,239.06762975196187
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-04,482.69811132967806
ECOM B2C|3 Jars|Regular,ECOM B2C,3 Jars,Regular,2025-04,282.04250648803094
ECOM B2C|Blender|Regular,ECOM B2C,Blender,Regular,2025-04,0.012016902918603281
ECOM B2C|CKM|Regular,ECOM B2C,CKM,Regular,2025-04,66.71956162608559
ECOM B2C|Combos|Regular,ECOM B2C,Combos,Regular,2025-04,0.011731261149899861
ECOM B2C|FP|Regular,ECOM B2C,FP,Regular,2025-04,43.57483772897237
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-04,0.011731261149899861
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-04,8.293517709999367
ECOM B2C|NB Smart 3 Jar|Regular,ECOM B2C,NB Smart 3 Jar,Regular,2025-04,7.561603338292587
ECOM B2C|NB Smart CKM|Regular,ECOM B2C,NB Smart CKM,Regular,2025-04,7.06687192210844
ECOM B2C|Personal Blender|Regular,ECOM B2C,Personal Blender,Regular,2025-04,0.011850768581665396
ECOM B2C|Sipper Jar|Regular,ECOM B2C,Sipper Jar,Regular,2025-04,0.01422750061754609
ECOM B2C|Storm|Regular,ECOM B2C,Storm,Regular,2025-04,3.6546369394545137
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-04,2.6301903132148796
ECOM B2C|1 Jar|Top Account,ECOM B2C,1 Jar,Top Account,2025-04,0.006095928423486183
ECOM B2C|2 Jars|Top Account,ECOM B2C,2 Jars,Top Account,2025-04,0.008142946157361459
ECOM B2C|3 Jars|Top Account,ECOM B2C,3 Jars,Top Account,2025-04,0.006177460613334093
ECOM B2C|Blender|Top Account,ECOM B2C,Blender,Top Account,2025-04,0.00877915052106176
ECOM B2C|CKM|Top Account,ECOM B2C,CKM,Top Account,2025-04,0.005735454377769029
ECOM B2C|Combos|Top Account,ECOM B2C,Combos,Top Account,2025-04,0.006084817760110951
